test_acc,total_forgetting,forgetting_per_task,Experiment with num_teachers,temperature,kd_method,reg_method,replay_method,data_free_kd,use_generator,onlyCAT,IF_BINARIZE,IF_OnlyTransferPartialCAMs,CAMs_Nums,generator_lr,lambda_ewc,exemplar_store_size,generator_num_epochs,task_accuracies_task1,task_accuracies_task2,softmax
44.59561602,70.81744321,70.81744321,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,10,88.40988227,44.59561602,FALSE
47.31670446,19.73138783,19.73138783,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,20,19.9966838,47.31670446,FALSE
55.17762661,71.54700713,71.54700713,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,5,93.89819267,55.17762661,FALSE
90.02267574,65.03067485,65.03067485,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,10,94.90963356,90.02267574,FALSE
92.08868733,91.29497596,91.29497596,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,20,91.8587299,92.08868733,FALSE
89.66994205,91.75924391,91.75924391,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,5,91.94163489,89.66994205,FALSE
88.30939783,95.63919748,95.63919748,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,10,95.63919748,88.30939783,FALSE
32.95540438,49.57718455,49.57718455,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,20,86.00563754,32.95540438,FALSE
89.54396573,94.19665064,94.19665064,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,5,95.04228155,89.54396573,FALSE
89.21642731,82.65627591,82.65627591,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,10,93.79870668,89.21642731,FALSE
86.3441673,72.39263804,72.39263804,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,20,96.75012436,86.3441673,FALSE
82.51448728,77.33377549,77.33377549,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,5,94.08058365,82.51448728,FALSE
92.34063996,83.03763887,83.03763887,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,10,97.87763223,92.34063996,FALSE
88.03224994,84.64599569,84.64599569,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,20,92.78726579,88.03224994,FALSE
83.3207357,83.50190681,83.50190681,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,5,91.8255679,83.3207357,FALSE
90.62736206,84.69573868,84.69573868,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,10,96.08688443,90.62736206,FALSE
90.526581,84.64599569,84.64599569,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,20,97.82788924,90.526581,FALSE
95.11211892,84.81180567,84.81180567,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,5,90.05140109,95.11211892,FALSE
86.87326783,83.41900182,83.41900182,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,10,97.54601227,86.87326783,FALSE
88.96447468,79.29033328,79.29033328,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,20,97.18123031,88.96447468,FALSE
85.18518519,86.3372575,86.3372575,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,5,88.1611673,85.18518519,FALSE
91.58478206,93.35101973,93.35101973,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,10,93.99767866,91.58478206,FALSE
89.99748047,91.8255679,91.8255679,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,20,95.53971149,89.99748047,FALSE
88.23381204,72.84032499,72.84032499,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,5,98.02686122,88.23381204,FALSE
92.26505417,95.73868347,95.73868347,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,10,95.75526447,92.26505417,FALSE
88.76291257,84.5630907,84.5630907,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,20,95.4402255,88.76291257,FALSE
90.92970522,91.52710993,91.52710993,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,5,96.46824739,90.92970522,FALSE
86.79768204,75.74199967,75.74199967,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,10,97.49626928,86.79768204,FALSE
84.20256992,87.01707843,87.01707843,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,20,98.07660421,84.20256992,FALSE
85.13479466,94.67749959,94.67749959,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,5,97.36362129,85.13479466,FALSE
77.1478962,77.99701542,77.99701542,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,10,84.11540375,77.1478962,FALSE
95.7420005,87.00049743,87.00049743,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,20,95.32415851,95.7420005,FALSE
82.5648778,65.24622782,65.24622782,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,5,93.6163157,82.5648778,FALSE
76.1148904,80.33493616,80.33493616,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,10,82.90499088,76.1148904,FALSE
64.49987402,43.52512021,43.52512021,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,20,96.98225833,64.49987402,FALSE
61.14890401,73.00613497,73.00613497,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,5,77.69855745,61.14890401,FALSE
86.31897203,95.4236445,95.4236445,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,10,97.41336428,86.31897203,FALSE
88.0574452,93.78212568,93.78212568,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,20,94.82672857,88.0574452,FALSE
76.24086672,83.76720279,83.76720279,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,5,84.24805173,76.24086672,FALSE
68.93424036,74.44868181,74.44868181,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,10,96.83302935,68.93424036,FALSE
76.21567145,49.9751285,49.9751285,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,20,97.38020229,76.21567145,FALSE
81.6074578,80.50074614,80.50074614,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,5,91.7924059,81.6074578,FALSE
80.80120937,87.49792738,87.49792738,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,10,89.45448516,80.80120937,FALSE
80.07054674,80.56707014,80.56707014,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,20,80.56707014,80.07054674,FALSE
73.51977828,68.38003648,68.38003648,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,5,86.95075444,73.51977828,FALSE
82.26253464,90.83070801,90.83070801,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,10,93.78212568,82.26253464,FALSE
60.29226505,64.86486486,64.86486486,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,20,68.09815951,60.29226505,FALSE
62.63542454,56.59094677,56.59094677,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,5,86.02221854,62.63542454,FALSE
24.66616276,48.25070469,48.25070469,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,10,52.87680318,24.66616276,FALSE
81.38070043,85.01077765,85.01077765,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,20,93.68263969,81.38070043,FALSE
89.569161,93.69922069,93.69922069,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,5,94.87647156,89.569161,FALSE
90.45099521,84.64599569,84.64599569,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,10,84.64599569,90.45099521,FALSE
74.42680776,87.03365943,87.03365943,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,20,87.79638534,74.42680776,FALSE
92.44142101,91.37788095,91.37788095,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,5,93.40076273,92.44142101,FALSE
80.19652305,57.48632068,57.48632068,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,10,57.50290167,80.19652305,FALSE
88.3345931,91.61001492,91.61001492,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,20,91.61001492,88.3345931,FALSE
87.20080625,91.22865196,91.22865196,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,5,93.08572376,87.20080625,FALSE
89.16603679,81.777483,81.777483,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,10,97.76156525,89.16603679,FALSE
91.10607206,95.40706351,95.40706351,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,20,96.03714144,91.10607206,FALSE
90.65255732,94.64433759,94.64433759,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,5,98.1926712,90.65255732,FALSE
82.46409675,89.03996021,89.03996021,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,10,96.30243741,82.46409675,FALSE
92.61778786,92.40590284,92.40590284,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,20,96.48482839,92.61778786,FALSE
90.50138574,92.14060686,92.14060686,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,5,96.73354336,90.50138574,FALSE
91.2824389,93.81528768,93.81528768,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,10,95.88791245,91.2824389,FALSE
86.67170572,90.20063008,90.20063008,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,20,96.60089537,86.67170572,FALSE
88.66213152,86.70203946,86.70203946,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,5,97.46310728,88.66213152,FALSE
78.20609725,91.24523296,91.24523296,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,10,93.54999171,78.20609725,FALSE
96.2962963,93.84844968,93.84844968,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,20,94.5614326,96.2962963,FALSE
94.63340892,95.4733875,95.4733875,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,5,95.53971149,94.63340892,FALSE
76.49281935,81.54534903,81.54534903,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,10,91.90847289,76.49281935,FALSE
87.27639204,82.62311391,82.62311391,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,20,96.71696236,87.27639204,FALSE
68.65709247,86.90101144,86.90101144,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,5,94.06400265,68.65709247,FALSE
91.78634417,92.55513182,92.55513182,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,10,94.06400265,91.78634417,FALSE
90.09826153,91.21207097,91.21207097,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,20,93.03598077,90.09826153,FALSE
89.92189468,55.13181894,55.13181894,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,5,98.37506218,89.92189468,FALSE
90.95490048,90.05140109,90.05140109,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,10,97.67866026,90.95490048,FALSE
82.64046359,87.2326314,87.2326314,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,20,94.89305256,82.64046359,FALSE
86.84807256,86.17144752,86.17144752,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,5,89.85242912,86.84807256,FALSE
89.2920131,84.84496767,84.84496767,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,10,91.57685293,89.2920131,FALSE
92.34063996,91.97479688,91.97479688,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,20,97.36362129,92.34063996,FALSE
78.18090199,82.49046593,82.49046593,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,5,91.37788095,78.18090199,FALSE
57.09246662,54.03747306,54.03747306,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,10,85.97247554,57.09246662,FALSE
45.72940287,77.36693749,77.36693749,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,20,83.6677168,45.72940287,FALSE
63.94557823,65.87630575,65.87630575,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,5,93.53341071,63.94557823,FALSE
85.53791887,81.31321506,81.31321506,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,10,95.73868347,85.53791887,FALSE
76.06449987,74.61449179,74.61449179,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,20,92.7541038,76.06449987,FALSE
58.30183925,81.49560604,81.49560604,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,5,86.53622948,58.30183925,FALSE
86.67170572,85.87298955,85.87298955,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,10,88.40988227,86.67170572,FALSE
86.97404888,90.61515503,90.61515503,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,20,90.63173603,86.97404888,FALSE
82.01058201,91.70950091,91.70950091,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,5,92.80384679,82.01058201,FALSE
91.18165785,86.12170453,86.12170453,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,10,91.70950091,91.18165785,FALSE
78.13051146,80.30177417,80.30177417,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,20,94.81014757,78.13051146,FALSE
86.92365835,71.92837009,71.92837009,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,5,94.67749959,86.92365835,FALSE
63.66843034,76.57104958,76.57104958,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,10,91.17890897,63.66843034,FALSE
80.32249937,72.98955397,72.98955397,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,20,91.99137788,80.32249937,FALSE
82.33812043,79.19084729,79.19084729,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,5,85.12684464,82.33812043,FALSE
86.92365835,91.99137788,91.99137788,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,10,92.42248383,86.92365835,FALSE
85.33635676,91.74266291,91.74266291,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,20,93.41734372,85.33635676,FALSE
83.42151675,93.51682971,93.51682971,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,5,94.97595755,83.42151675,FALSE
79.617032,79.19084729,79.19084729,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,10,86.71862046,79.617032,FALSE
69.11060721,56.62410877,56.62410877,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,20,95.82158846,69.11060721,FALSE
76.92113883,71.56358813,71.56358813,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,5,87.06682142,76.92113883,FALSE
73.06626354,61.20046427,61.20046427,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,10,61.58182723,73.06626354,FALSE
49.96220711,72.37605704,72.37605704,2,5,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,20,83.91643177,49.96220711,FALSE
65.33131771,34.20659924,34.20659924,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,5,96.56773338,65.33131771,TRUE
76.76996725,14.69076438,14.69076438,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,5,97.79472724,76.76996725,FALSE
73.99848828,30.26032167,30.26032167,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,10,96.60089537,73.99848828,TRUE
76.61879567,25.58448019,25.58448019,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,10,98.25899519,76.61879567,FALSE
76.08969514,20.44437075,20.44437075,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,20,98.1595092,76.08969514,TRUE
69.91685563,17.06184712,17.06184712,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,50,20,97.33045929,69.91685563,FALSE
81.73343411,25.98242414,25.98242414,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,5,97.71182225,81.73343411,TRUE
69.23658352,47.07345382,47.07345382,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,5,98.10976621,69.23658352,FALSE
75.66137566,19.21737689,19.21737689,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,10,97.87763223,75.66137566,TRUE
77.47543462,10.0315039,10.0315039,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,10,98.30873819,77.47543462,FALSE
77.27387251,21.63820262,21.63820262,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,20,98.02686122,77.27387251,TRUE
78.65961199,18.71994694,18.71994694,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,100,20,98.09318521,78.65961199,FALSE
91.00529101,36.09683303,36.09683303,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,5,97.2972973,91.00529101,TRUE
88.20861678,36.24606201,36.24606201,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,5,98.64035815,88.20861678,FALSE
86.92365835,37.68860885,37.68860885,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,10,98.32531918,86.92365835,TRUE
86.44494835,26.94412204,26.94412204,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,10,97.86105124,86.44494835,FALSE
88.0574452,46.69209086,46.69209086,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,20,98.02686122,88.0574452,TRUE
88.3345931,19.69822583,19.69822583,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,500,20,98.39164318,88.3345931,FALSE
92.34063996,23.6445034,23.6445034,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,5,98.1429282,92.34063996,TRUE
94.3058705,20.32830376,20.32830376,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,5,98.35848118,94.3058705,FALSE
88.93927942,50.58862544,50.58862544,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,10,97.82788924,88.93927942,TRUE
91.38321995,64.16846294,64.16846294,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,10,97.04858232,91.38321995,FALSE
90.8037289,55.4966009,55.4966009,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,20,97.42994528,90.8037289,TRUE
91.20685311,30.82407561,30.82407561,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,500,1000,20,97.69524125,91.20685311,FALSE
69.28697405,24.35748632,24.35748632,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,5,95.78842646,69.28697405,TRUE
72.6127488,14.5249544,14.5249544,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,5,98.06002321,72.6127488,FALSE
73.46938776,19.43292986,19.43292986,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,10,95.29099652,73.46938776,TRUE
72.83950617,34.5216382,34.5216382,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,10,95.10860554,72.83950617,FALSE
58.6797682,15.25451832,15.25451832,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,20,98.78958713,58.6797682,TRUE
69.76568405,15.27109932,15.27109932,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,50,20,97.94395623,69.76568405,FALSE
76.16528093,33.04592936,33.04592936,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,5,95.70552147,76.16528093,TRUE
75.51020408,40.64002653,40.64002653,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,5,92.10744487,75.51020408,FALSE
72.71352986,16.56441718,16.56441718,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,10,97.62891726,72.71352986,TRUE
77.97933988,42.7623943,42.7623943,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,10,94.90963356,77.97933988,FALSE
76.31645251,35.4833361,35.4833361,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,20,97.67866026,76.31645251,TRUE
79.11312673,44.38733212,44.38733212,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,100,20,95.70552147,79.11312673,FALSE
87.37717309,49.92538551,49.92538551,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,5,96.86619134,87.37717309,TRUE
86.74729151,30.95672359,30.95672359,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,5,97.49626928,86.74729151,FALSE
86.62131519,19.0847289,19.0847289,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,10,96.81644835,86.62131519,TRUE
86.04182414,37.2740839,37.2740839,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,10,96.43508539,86.04182414,FALSE
88.78810784,25.21969823,25.21969823,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,20,98.10976621,88.78810784,TRUE
87.88107836,47.2558448,47.2558448,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,500,20,96.20295142,87.88107836,FALSE
92.59259259,31.48731554,31.48731554,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,5,98.25899519,92.59259259,TRUE
93.5500126,33.70916929,33.70916929,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,5,98.44138617,93.5500126,FALSE
91.93751575,34.82009617,34.82009617,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,10,98.04344222,91.93751575,TRUE
91.15646259,36.47819599,36.47819599,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,10,97.62891726,91.15646259,FALSE
90.77853364,55.03233295,55.03233295,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,20,97.84447024,90.77853364,TRUE
93.29805996,29.79605372,29.79605372,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,1000,1000,20,98.73984414,93.29805996,FALSE
70.64751827,20.37804676,20.37804676,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,5000,50,5,96.18637042,70.64751827,TRUE
72.08364827,17.01210413,17.01210413,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,5000,50,5,97.09832532,72.08364827,FALSE
80.97757622,42.79555629,42.79555629,2,1,logit,EWC,exemplar,None,FALSE,FALSE,TRUE,FALSE,1,0.0001,5000,50,10,95.40706351,80.97757622,TRUE
